timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3,epoch_s,gnb,phase,handover_phase,prb_util_pct,dl_mod_label,ul_mod_label
2026-08-18T10:09:06.424998,7937,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047746.424998,gnb1,ramp,pre,,,
2026-08-18T10:09:07.065895,7957,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047747.065895,gnb1,ramp,pre,,,
2026-08-18T10:09:08.069189,7987,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047748.069189,gnb1,ramp,pre,,,
2026-08-18T10:09:09.051701,8017,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047749.051701,gnb1,ramp,pre,,,
2026-08-18T10:09:10.384777,8057,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047750.384777,gnb1,ramp,pre,,,
2026-08-18T10:09:11.101855,8077,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047751.101855,gnb1,ramp,pre,,,
2026-08-18T10:09:12.494038,8117,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047752.494038,gnb1,ramp,pre,,,
2026-08-18T10:09:13.049725,8137,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047753.049725,gnb1,ramp,pre,,,
2026-08-18T10:09:14.415916,8177,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047754.415916,gnb1,ramp,pre,,,
2026-08-18T10:09:15.050696,8197,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047755.050696,gnb1,ramp,pre,,,
2026-08-18T10:09:16.320069,8237,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047756.320069,gnb1,ramp,pre,,,
2026-08-18T10:09:17.556881,8277,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047757.556881,gnb1,ramp,pre,,,
2026-08-18T10:09:18.239876,8297,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047758.239876,gnb1,ramp,pre,,,
2026-08-18T10:09:19.064639,8320,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047759.064639,gnb1,ramp,pre,,,
2026-08-18T10:09:20.333177,8357,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047760.333177,gnb1,ramp,pre,,,
2026-08-18T10:09:21.065938,8377,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047761.065938,gnb1,ramp,pre,,,
2026-08-18T10:09:22.286983,8417,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047762.286983,gnb1,ramp,pre,,,
2026-08-18T10:09:23.053165,8440,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047763.053165,gnb1,ramp,pre,,,
2026-08-18T10:09:24.266320,8477,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047764.266320,gnb1,ramp,pre,,,
2026-08-18T10:09:25.060105,8500,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047765.060105,gnb1,ramp,pre,,,
2026-08-18T10:09:26.337075,8537,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047766.337075,gnb1,ramp,pre,,,
2026-08-18T10:09:27.057085,8557,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047767.057085,gnb1,ramp,pre,,,
2026-08-18T10:09:28.353744,8597,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047768.353744,gnb1,ramp,pre,,,
2026-08-18T10:09:29.029696,8617,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047769.029696,gnb1,ramp,pre,,,
2026-08-18T10:09:30.447751,8657,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047770.447751,gnb1,ramp,pre,,,
2026-08-18T10:09:31.142820,8677,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047771.142820,gnb1,ramp,pre,,,
2026-08-18T10:09:32.088507,8706,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047772.088507,gnb1,ramp,pre,,,
2026-08-18T10:09:33.133535,8737,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047773.133535,gnb1,ramp,pre,,,
2026-08-18T10:09:34.383063,8777,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047774.383063,gnb1,ramp,pre,,,
2026-08-18T10:09:35.225111,8800,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047775.225111,gnb1,ramp,pre,,,
2026-08-18T10:09:36.334841,8837,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047776.334841,gnb1,ramp,pre,,,
2026-08-18T10:09:37.077951,8860,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047777.077951,gnb1,ramp,pre,,,
2026-08-18T10:09:38.346327,8900,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047778.346327,gnb1,ramp,pre,,,
2026-08-18T10:09:39.518721,8937,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047779.518721,gnb1,ramp,pre,,,
2026-08-18T10:09:40.179616,8957,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047780.179616,gnb1,ramp,pre,,,
2026-08-18T10:09:41.122202,8987,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047781.122202,gnb1,ramp,pre,,,
2026-08-18T10:09:42.104086,9017,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047782.104086,gnb1,ramp,pre,,,
2026-08-18T10:09:43.434554,9057,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047783.434554,gnb1,ramp,pre,,,
2026-08-18T10:09:44.556805,9091,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047784.556805,gnb1,ramp,pre,,,
2026-08-18T10:09:45.993727,9136,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047785.993727,gnb1,ramp,pre,,,
2026-08-18T10:09:46.034688,9137,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047786.034688,gnb1,ramp,pre,,,
2026-08-18T10:10:17.409164,10055,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047817.409164,gnb1,ramp,pre,,,
2026-08-18T10:10:18.106092,10075,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047818.106092,gnb1,ramp,pre,,,
2026-08-18T10:10:19.495744,10117,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047819.495744,gnb1,ramp,pre,,,
2026-08-18T10:10:20.191544,10137,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047820.191544,gnb1,ramp,pre,,,
2026-08-18T10:10:21.418547,10175,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047821.418547,gnb1,ramp,pre,,,
2026-08-18T10:10:22.208415,10200,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047822.208415,gnb1,ramp,pre,,,
