epoch_s,datetime_utc,gnb,handover_phase,gnb_pkg0_watts,gnb_total_watts,nof_ues,timestamp,node_cpu_user_pct,node_cpu_sys_pct,node_cpu_iowait_pct,node_cpu_irq_pct,node_cpu_softirq_pct,node_cpu_idle_pct,node_mem_total_MB,node_mem_used_MB,node_mem_free_MB,node_mem_avail_MB,node_swap_used_MB,node_load1,node_load5,node_load15,node_intr_per_s,node_ctxt_per_s,node_softirq_NET_RX_per_s,node_softirq_NET_TX_per_s,node_softirq_TIMER_per_s,node_softirq_SCHED_per_s,node_softirq_TASKLET_per_s,node_softirq_RCU_per_s,node_net_rx_bytes_s,node_net_tx_bytes_s,node_net_rx_pkts_s,node_net_tx_pkts_s,node_net_rx_drop_total,node_net_tx_drop_total,node_temp_core_max_C,node_cpu_freq_max_hz,node_rapl_package_uj_delta,node_cpu0_pct,node_cpu1_pct,node_cpu2_pct,node_cpu3_pct,node_cpu4_pct,node_cpu5_pct,node_cpu6_pct,node_cpu7_pct,node_cpu8_pct,node_cpu9_pct,node_cpu10_pct,node_cpu11_pct,node_cpu12_pct,node_cpu13_pct,node_cpu14_pct,node_cpu15_pct,node_cpu16_pct,node_cpu17_pct,node_cpu18_pct,node_cpu19_pct,node_cpu20_pct,node_cpu21_pct,node_cpu22_pct,node_cpu23_pct,node_cpu24_pct,node_cpu25_pct,node_cpu26_pct,node_cpu27_pct,node_cpu28_pct,node_cpu29_pct,node_cpu30_pct,node_cpu31_pct,proc_pid,proc_name,proc_cpu_user_pct,proc_cpu_sys_pct,proc_cpu_total_pct,proc_utime_s_delta,proc_stime_s_delta,proc_rss_kB,proc_vsz_kB,proc_vmhwm_kB,proc_threads,proc_vol_ctxsw_s,proc_nonvol_ctxsw_s,proc_schedrun_ns,proc_schedwait_ns,proc_schedrun_count,proc_open_fds
1787024005.000,2026-08-18T03:33:25.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:25,11.79,17.02,0.0,0.0,3.6,67.59,64297.0,40974.4,590.0,23322.6,48.8,13.15,13.76,13.68,699481,1596452,55568,6352,600,7982,6489,4142,2006,306,24,3,1937231,0,68.0,1798028,0,41.21,25.62,36.99,22.58,35.09,26.99,38.33,26.71,39.56,24.05,34.68,18.52,33.73,23.03,43.82,21.38,44.32,26.54,44.38,25.77,42.26,24.05,45.25,24.53,44.63,26.22,45.25,21.76,43.18,19.51,38.73,18.4,110735,enb_ue50.conf,15.98,16.48,32.46,0.32,0.33,855588,1666488,855588,15,138.4,20.5,2817988155070,1139760320820,258704198,-1
1787024008.000,2026-08-18T03:33:28.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:28,11.89,17.28,0.0,0.0,3.52,67.31,64297.0,40971.4,592.9,23325.6,48.8,13.7,13.86,13.71,669139,1526913,53188,6150,593,7667,6203,4337,1719,410,24,3,1937233,0,68.0,1698145,0,36.21,25.94,38.46,26.73,36.05,26.94,33.48,30.45,33.04,26.42,32.61,25.23,33.91,22.87,42.67,23.29,41.67,26.64,44.07,26.73,45.23,25.7,44.77,28.32,43.51,26.64,46.94,20.36,43.04,17.57,39.66,21.43,110735,enb_ue50.conf,9.22,13.83,23.05,0.26,0.39,855588,1666488,855588,15,99.7,13.5,2817992173053,1139761718050,258704517,-1
1787024011.000,2026-08-18T03:33:31.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:31,12.27,18.1,0.0,0.0,3.95,65.68,64297.0,40972.3,592.0,23324.7,48.8,14.2,13.96,13.75,671921,1521063,53115,6063,586,7635,6268,4236,943,0,13,0,1937234,0,69.0,2397288,0,37.12,29.17,39.92,32.58,35.96,27.31,37.82,26.85,37.07,30.53,35.34,22.57,37.23,26.24,43.83,25.45,46.56,27.01,44.21,26.85,48.18,26.17,48.62,25.36,45.19,26.07,47.33,20.85,46.09,23.01,38.1,21.52,110735,enb_ue50.conf,8.86,15.59,24.45,0.25,0.44,855588,1666488,855588,15,100.3,16.3,2817996055194,1139763893703,258704846,-1
1787024013.000,2026-08-18T03:33:33.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:33,12.11,17.87,0.0,0.0,3.59,66.42,64297.0,40972.0,592.3,23325.0,48.8,14.2,13.96,13.75,676050,1525940,53157,5988,568,7622,6288,4244,6108,0,91,0,1937236,0,67.0,1698146,0,39.75,29.36,40.74,24.07,39.92,25.34,38.14,24.77,37.34,22.01,36.05,22.61,39.09,24.45,41.99,21.82,46.69,27.11,47.6,24.31,47.97,26.46,46.31,25.89,47.37,25.23,47.76,17.83,46.99,19.57,37.99,18.83,110735,enb_ue50.conf,7.35,15.05,22.4,0.21,0.43,855588,1666488,855588,15,99.4,12.3,2817999964166,1139765529024,258705165,-1
1787024016.000,2026-08-18T03:33:36.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:36,11.74,17.48,0.0,0.0,3.56,67.23,64297.0,40972.9,591.4,23324.1,48.8,13.78,13.88,13.72,674615,1531088,53120,6124,578,7646,6206,4312,3415,0,53,0,1937237,0,69.0,1698135,0,37.39,25.68,38.56,24.31,38.62,25.0,35.29,24.2,36.55,25.34,35.04,21.97,34.65,22.47,44.9,23.77,45.45,30.74,44.07,25.68,44.3,24.88,47.6,23.96,46.4,23.85,46.53,17.33,45.75,18.53,39.15,19.3,110735,enb_ue50.conf,8.43,14.76,23.19,0.24,0.42,855588,1666488,855588,15,99.4,11.6,2818003691096,1139767260609,258705481,-1
1787024019.000,2026-08-18T03:33:39.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:39,11.9,17.55,0.0,0.0,3.6,66.95,64297.0,40971.4,592.9,23325.6,48.8,13.78,13.88,13.72,671868,1529438,53259,5992,587,7661,6190,4225,2084,25,32,0,1937238,0,68.0,1698140,0,39.67,25.35,39.92,28.0,38.49,25.93,32.89,23.92,36.55,25.81,33.19,21.43,39.27,22.32,43.57,21.13,45.97,27.48,44.86,26.48,42.8,25.81,44.67,23.81,44.35,26.7,48.21,17.7,45.49,19.74,40.98,19.37,110735,enb_ue50.conf,8.44,15.12,23.56,0.24,0.43,855588,1666488,855588,15,99.2,12.0,2818007191372,1139768765936,258705797,-1
1787024022.000,2026-08-18T03:33:42.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:42,11.23,17.38,0.0,0.0,3.75,67.64,64297.0,40973.7,590.6,23323.3,48.8,13.72,13.87,13.72,676293,1530603,53070,6147,594,7595,6204,4262,1078,0,17,0,1937240,0,70.0,1798026,0,39.24,24.65,39.26,25.11,34.35,24.42,37.29,25.11,37.07,26.01,33.76,22.71,39.15,20.81,41.48,23.89,48.63,25.69,41.23,23.72,44.77,25.45,45.71,24.66,46.59,24.2,46.53,17.18,42.92,16.96,39.22,16.51,110735,enb_ue50.conf,9.15,14.42,23.57,0.26,0.41,855588,1666488,855588,15,98.8,16.5,2818010787074,1139770049293,258706125,-1
1787024025.000,2026-08-18T03:33:45.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:45,12.01,17.18,0.0,0.0,3.84,66.96,64297.0,40971.1,593.1,23325.9,48.8,13.72,13.87,13.72,673285,1526625,53118,6077,585,7567,6265,4224,1799,0,26,0,1937241,0,67.0,1698150,0,39.57,26.73,38.7,24.42,38.93,24.88,36.48,24.3,37.07,25.23,35.59,22.87,35.53,19.63,43.7,22.48,46.72,27.6,44.73,24.31,46.12,22.49,43.59,24.41,46.5,33.04,47.37,20.43,43.64,20.0,37.33,20.26,110735,enb_ue50.conf,8.48,15.2,23.68,0.24,0.43,855588,1666488,855588,15,99.0,14.5,2818014636553,1139771860855,258706446,-1
1787024028.000,2026-08-18T03:33:48.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:48,11.9,17.8,0.0,0.0,3.62,66.68,64297.0,40970.0,594.1,23327.0,48.8,13.02,13.72,13.67,672219,1527514,53303,6043,573,7708,6279,4199,1513,55,23,1,1937243,0,68.0,1698135,0,38.82,29.6,38.36,25.12,37.71,27.27,35.09,24.17,36.64,26.94,35.19,23.01,37.5,23.29,42.8,24.31,46.12,25.81,43.04,25.58,43.4,26.15,46.37,23.58,46.09,26.94,46.77,18.5,45.23,20.27,39.24,26.73,110735,enb_ue50.conf,10.65,12.78,23.43,0.3,0.36,855588,1666488,855588,15,100.1,13.1,2818018408812,1139773417663,258706765,-1
1787024030.000,2026-08-18T03:33:50.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:50,11.54,17.19,0.0,0.0,3.61,67.67,64297.0,40971.7,592.4,23325.3,48.8,12.94,13.69,13.66,677766,1531267,53203,5952,570,7553,6210,4354,4852,0,39,0,1937244,0,68.0,2397372,0,42.92,24.32,39.83,18.75,38.72,22.73,41.53,22.73,39.5,20.28,36.86,18.67,35.59,22.03,43.64,24.55,44.73,25.44,43.78,20.09,46.06,21.1,45.87,22.83,46.89,25.0,47.97,17.45,47.35,15.18,37.99,21.03,110735,enb_ue50.conf,9.49,13.71,23.2,0.27,0.39,855588,1666488,855588,15,99.5,16.5,2818021933805,1139775206853,258707095,-1
1787024033.000,2026-08-18T03:33:53.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:53,11.52,16.96,0.0,0.0,3.57,67.95,64297.0,40970.2,593.9,23326.8,48.8,12.94,13.69,13.66,675171,1536479,53059,6104,584,7675,6333,4293,2091,23,32,0,1937245,0,69.0,1698148,0,36.48,24.31,35.09,23.64,35.96,24.77,35.5,25.78,38.4,18.88,35.56,21.78,36.75,17.65,43.57,22.79,46.43,20.48,42.06,24.66,45.04,23.5,47.01,25.23,43.46,20.09,48.63,19.66,45.93,17.95,40.08,24.09,110735,enb_ue50.conf,9.51,13.73,23.24,0.27,0.39,855588,1666488,855588,15,98.2,9.5,2818025435414,1139776560394,258707401,-1
1787024036.000,2026-08-18T03:33:56.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:56,11.8,16.94,0.0,0.0,3.52,67.74,64297.0,40972.8,591.2,23324.2,48.8,13.27,13.74,13.68,675574,1535488,53113,6073,562,7522,6364,4202,2504,0,35,0,1937247,0,69.0,2397381,0,38.03,25.58,37.12,22.22,40.16,21.13,38.56,24.09,37.97,12.89,39.43,22.12,36.8,19.09,42.67,23.11,46.53,26.27,42.42,25.0,46.31,20.95,44.68,22.17,44.77,19.57,46.91,22.27,45.27,19.48,41.18,24.88,110735,enb_ue50.conf,10.33,13.18,23.51,0.29,0.37,855588,1666488,855588,15,100.8,14.2,2818029824134,1139778450643,258707724,-1
1787024039.000,2026-08-18T03:33:59.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:33:59,11.78,17.45,0.0,0.0,3.71,67.06,64297.0,40972.0,591.9,23325.0,48.8,13.27,13.74,13.68,671737,1530504,53158,6044,600,7545,6294,4237,1364,0,20,0,1937248,0,68.0,2397343,0,34.07,24.19,39.51,29.02,35.78,29.87,34.36,22.38,37.24,20.09,35.44,23.56,32.44,20.98,46.83,24.77,46.25,25.34,43.39,23.15,44.4,28.44,44.44,25.23,46.85,23.11,46.75,22.65,46.8,17.7,39.58,25.0,110735,enb_ue50.conf,8.44,15.11,23.55,0.24,0.43,855588,1666488,855588,15,98.8,14.4,2818033537616,1139780045609,258708046,-1
1787024042.000,2026-08-18T03:34:02.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:02,11.94,17.23,0.0,0.0,3.68,67.14,64297.0,40969.7,594.2,23327.3,48.8,13.24,13.73,13.67,670836,1530821,53130,6039,579,7546,6275,4246,2209,0,33,0,1937250,0,68.0,1698133,0,39.33,24.41,36.91,25.23,37.5,26.22,37.18,29.28,31.65,18.88,37.86,22.61,37.71,17.21,45.23,22.17,49.41,26.48,46.37,23.94,49.21,23.04,45.15,23.0,45.93,19.46,46.47,18.58,46.34,17.7,41.0,24.66,110735,enb_ue50.conf,10.25,13.43,23.68,0.29,0.38,855588,1666488,855588,15,99.6,11.0,2818037193961,1139781621745,258708359,-1
1787024045.000,2026-08-18T03:34:05.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:05,11.98,17.81,0.0,0.0,3.72,66.49,64297.0,40971.2,592.6,23325.8,48.8,13.24,13.73,13.67,668900,1522072,53225,6038,565,7611,6275,4258,2041,0,27,0,1937251,0,68.0,1698142,0,36.4,25.47,39.58,27.15,38.14,25.23,40.41,26.27,35.68,17.05,33.19,20.19,36.12,24.89,43.7,24.29,44.44,25.58,47.39,28.9,45.99,26.39,47.35,25.23,44.3,23.98,47.37,21.93,47.2,21.93,38.89,27.06,110735,enb_ue50.conf,9.19,14.49,23.68,0.26,0.41,855588,1666488,855588,15,98.6,13.4,2818040894462,1139783799707,258708676,-1
1787024047.000,2026-08-18T03:34:07.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:07,11.99,17.54,0.0,0.0,3.84,66.63,64297.0,40970.3,593.5,23326.7,48.8,13.3,13.74,13.68,669400,1524534,53172,6101,578,7613,6274,4252,1172,0,18,0,1937252,0,69.0,1698143,0,38.91,29.46,36.68,23.67,35.93,26.27,36.84,26.39,37.55,19.91,38.43,19.14,39.17,22.73,42.42,26.05,45.87,27.31,43.83,31.14,42.61,25.58,46.25,26.39,44.77,23.18,49.41,20.72,48.0,17.89,37.66,24.17,110735,enb_ue50.conf,8.89,14.94,23.83,0.25,0.42,855588,1666488,855588,15,99.6,11.7,2818044667012,1139785109846,258708989,-1
1787024050.000,2026-08-18T03:34:10.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:10,11.4,17.6,0.0,0.0,3.76,67.24,64297.0,40969.6,594.2,23327.4,48.8,13.3,13.74,13.68,671389,1527773,53090,6063,570,7649,6203,4112,1952,0,26,0,1937254,0,69.0,2397403,0,37.55,27.03,37.99,25.91,37.29,26.27,34.53,26.79,35.22,20.0,34.91,23.35,37.93,24.23,45.78,26.7,44.87,25.35,44.64,27.57,43.78,25.46,43.97,21.15,45.42,20.45,47.76,21.12,46.03,19.82,36.96,25.0,110735,enb_ue50.conf,9.92,14.17,24.09,0.28,0.4,855588,1666488,855588,15,98.8,12.4,2818048294461,1139786607111,258709303,-1
1787024053.000,2026-08-18T03:34:13.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:13,11.62,17.11,0.0,0.0,3.7,67.57,64297.0,40969.3,594.5,23327.7,48.8,13.92,13.86,13.72,672659,1528703,53290,6078,573,7588,6236,4136,3273,23,51,0,1937255,0,69.0,2397319,0,37.72,24.64,38.16,23.58,36.32,27.03,36.56,25.45,36.24,19.28,36.32,21.72,35.84,24.0,40.36,24.88,45.45,26.27,44.21,24.42,46.67,26.27,46.89,23.83,45.87,20.19,45.22,14.88,45.34,18.42,39.13,25.57,110735,enb_ue50.conf,8.96,15.41,24.37,0.25,0.43,855588,1666488,855588,15,99.6,15.8,2818052099489,1139788041045,258709625,-1
1787024056.000,2026-08-18T03:34:16.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:16,11.65,17.49,0.01,0.0,3.73,67.12,64297.0,40970.6,593.1,23326.4,48.8,13.53,13.78,13.69,670171,1524155,53174,6037,573,7609,6238,4219,1943,0,30,0,1937257,0,68.0,2397340,0,37.18,27.06,37.61,25.94,38.66,26.05,34.65,28.7,35.11,18.72,34.76,25.78,34.65,24.09,40.18,26.61,43.78,25.47,45.49,24.88,45.64,29.77,44.54,23.08,45.42,24.44,45.42,20.63,44.86,21.78,36.56,24.53,110735,enb_ue50.conf,9.24,14.22,23.46,0.26,0.4,855588,1666488,855588,15,99.5,12.1,2818055816763,1139789484969,258709939,-1
1787024059.000,2026-08-18T03:34:19.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:19,11.74,17.23,0.0,0.0,3.69,67.34,64297.0,40969.9,593.7,23327.1,48.8,13.53,13.78,13.69,674233,1531552,53082,5990,567,7529,6275,4239,1035,23,16,0,1937258,0,68.0,1698141,0,37.66,27.27,37.66,22.49,38.2,26.29,39.17,25.0,34.65,17.03,34.21,19.91,35.68,22.83,45.42,23.94,47.08,30.26,45.87,24.65,46.47,24.88,44.44,23.74,45.19,19.09,47.33,17.75,45.45,19.73,39.3,25.35,110735,enb_ue50.conf,11.38,12.8,24.18,0.32,0.36,855588,1666488,855588,15,99.2,8.9,2818059447434,1139792024367,258710243,-1
1787024061.000,2026-08-18T03:34:21.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:21,12.16,17.48,0.0,0.0,3.59,66.77,64297.0,40969.6,594.0,23327.4,48.8,13.48,13.76,13.69,670258,1527938,53197,6028,586,7666,6241,4281,1354,0,21,0,1937259,0,69.0,1698138,0,36.84,27.06,36.8,24.65,37.87,25.35,38.24,24.07,36.12,19.47,35.06,24.0,35.65,21.97,44.26,26.03,45.76,24.17,45.87,26.27,47.77,24.06,48.0,26.03,45.15,23.89,48.19,21.98,45.42,22.47,37.72,25.69,110735,enb_ue50.conf,11.73,12.44,24.17,0.33,0.35,855588,1666488,855588,15,100.3,7.8,2818063062771,1139793215960,258710547,-1
1787024064.000,2026-08-18T03:34:24.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:24,11.51,16.94,0.0,0.0,3.63,67.91,64297.0,40972.4,591.1,23324.6,48.8,13.48,13.76,13.69,671624,1529540,53083,6086,595,7659,6266,4292,1842,23,27,0,1937261,0,68.0,2397291,0,38.4,25.0,37.18,24.65,34.51,23.11,36.21,22.83,35.4,18.14,36.4,17.43,36.24,20.28,42.98,23.5,46.09,24.07,44.81,23.83,45.87,23.26,44.07,29.82,44.12,21.27,46.28,20.34,47.15,20.78,35.43,25.79,110735,enb_ue50.conf,9.54,13.78,23.32,0.27,0.39,855588,1666488,855588,15,98.9,12.0,2818066839593,1139794529126,258710861,-1
1787024067.000,2026-08-18T03:34:27.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:27,11.77,17.51,0.0,0.0,3.52,67.21,64297.0,40970.5,592.9,23326.5,48.8,13.21,13.7,13.67,676057,1533921,53318,6090,566,7599,6233,4323,2948,0,41,0,1937262,0,70.0,2397350,0,38.89,26.91,40.59,24.2,35.68,24.55,36.4,20.83,37.23,15.56,34.36,20.69,37.87,19.72,45.45,25.0,44.73,25.11,45.68,24.66,46.25,24.09,47.76,28.19,44.68,22.17,49.42,18.49,45.0,21.52,42.56,24.31,110735,enb_ue50.conf,9.21,13.47,22.68,0.26,0.38,855588,1666488,855588,15,98.9,15.2,2818070525364,1139796159571,258711183,-1
1787024070.000,2026-08-18T03:34:30.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:30,11.14,17.15,0.0,0.0,3.44,68.27,64297.0,40970.2,593.1,23326.8,48.8,13.21,13.7,13.67,674030,1535355,53198,6049,582,7605,6216,4294,1289,0,16,0,1937264,0,68.0,1798027,0,38.36,23.11,35.96,24.77,36.24,27.63,37.71,23.74,35.09,16.0,35.06,17.41,33.48,23.74,43.53,25.45,46.34,25.11,43.64,24.07,45.15,24.09,46.34,21.7,45.04,22.81,43.23,16.81,44.58,17.86,38.33,23.72,110735,enb_ue50.conf,7.83,14.6,22.43,0.22,0.41,855588,1666488,855588,15,99.0,20.3,2818074413614,1139797620715,258711518,-1
1787024073.000,2026-08-18T03:34:33.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:33,11.59,17.83,0.0,0.0,3.58,67.0,64297.0,40970.6,592.8,23326.4,48.8,14.71,14.0,13.76,672371,1528194,53279,6068,566,7592,6205,4177,2791,0,43,0,1937265,0,69.0,2203748,0,35.11,28.83,37.61,29.03,37.71,23.92,38.75,25.12,34.67,18.18,34.33,21.3,33.03,21.66,44.81,27.06,45.15,28.51,45.04,26.36,44.73,26.39,46.31,24.88,47.15,23.42,46.72,18.64,44.3,19.82,40.08,25.46,110735,enb_ue50.conf,8.93,13.58,22.51,0.25,0.38,855588,1666488,855588,15,101.5,12.2,2818078483566,1139798828575,258711836,-1
1787024076.000,2026-08-18T03:34:36.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:36,11.79,17.37,0.0,0.0,3.67,67.17,64297.0,40970.2,593.2,23326.8,48.8,14.33,13.94,13.74,678193,1532282,53126,6184,572,7583,6239,4153,1992,0,31,0,1937266,0,68.0,1798022,0,39.66,26.7,38.3,24.89,39.67,24.07,38.24,23.53,36.48,16.74,36.44,21.59,37.23,18.14,44.96,22.83,45.19,24.19,44.17,21.96,49.01,24.55,47.6,23.87,45.04,20.52,49.81,21.1,45.23,15.72,40.51,28.57,110735,enb_ue50.conf,8.07,14.39,22.46,0.23,0.41,855588,1666488,855588,15,98.3,13.0,2818082374441,1139800271867,258712153,-1
1787024078.000,2026-08-18T03:34:38.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:38,11.86,17.44,0.0,0.0,3.83,66.87,64297.0,40971.4,591.8,23325.6,48.8,14.33,13.94,13.74,669808,1525962,53050,6196,564,7611,6330,4246,2518,0,38,0,1937268,0,69.0,1698148,0,35.24,28.18,36.8,26.73,39.09,25.59,34.38,25.93,32.11,25.0,35.17,23.04,34.93,22.58,44.44,24.29,44.81,26.17,43.4,26.05,47.01,24.76,46.96,27.48,43.98,24.55,46.09,20.63,44.54,27.47,36.0,26.27,110735,enb_ue50.conf,8.52,14.56,23.08,0.24,0.41,855588,1666488,855588,15,99.8,15.6,2818086390213,1139801936490,258712478,-1
1787024081.000,2026-08-18T03:34:41.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:41,11.79,17.67,0.0,0.0,3.8,66.73,64297.0,40970.6,592.6,23326.4,48.8,13.99,13.87,13.72,668169,1524607,53269,6071,585,7683,6345,4109,1254,0,18,0,1937269,0,68.0,1698150,0,36.21,30.57,36.75,26.82,34.76,24.17,35.78,24.64,37.07,18.47,33.33,28.76,37.29,23.53,43.4,29.2,46.72,23.67,43.7,27.15,44.17,23.92,48.0,24.29,46.94,24.44,46.28,20.8,44.58,23.04,37.87,25.0,110735,enb_ue50.conf,8.12,14.48,22.6,0.23,0.41,855588,1666488,855588,15,99.2,8.5,2818090537252,1139803514210,258712783,-1
1787024084.000,2026-08-18T03:34:44.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:44,11.7,17.67,0.0,0.0,3.93,66.71,64297.0,40970.2,592.9,23326.8,48.8,13.99,13.87,13.72,671624,1528630,53207,6117,570,7556,6272,4288,965,0,15,0,1937271,0,68.0,2397318,0,38.14,25.23,37.87,25.93,37.29,25.79,38.59,28.64,36.91,16.59,34.62,24.0,35.34,20.0,43.93,29.52,46.09,26.94,45.93,25.81,46.94,25.23,45.9,23.22,46.77,19.91,48.43,21.49,44.07,19.55,39.24,28.57,110735,enb_ue50.conf,9.2,13.45,22.65,0.26,0.38,855588,1666488,855588,15,99.4,12.0,2818094309672,1139805484163,258713098,-1
1787024087.000,2026-08-18T03:34:47.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:47,11.5,17.04,0.0,0.0,3.6,67.87,64297.0,40971.2,591.9,23325.8,48.8,14.31,13.94,13.75,677706,1534297,53119,6094,577,7562,6323,4244,4030,23,61,0,1937272,0,68.0,1798024,0,38.7,23.85,39.66,22.43,38.14,21.4,40.25,20.83,36.52,15.18,36.48,22.55,38.72,19.2,43.29,26.15,46.5,23.15,45.64,24.89,46.31,24.66,46.72,18.4,45.38,21.49,46.22,18.99,44.73,15.42,40.68,24.55,110735,enb_ue50.conf,9.54,12.37,21.91,0.27,0.35,855588,1666488,855588,15,99.3,13.4,2818097923510,1139806991570,258713417,-1
1787024090.000,2026-08-18T03:34:50.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:50,11.65,17.34,0.0,0.0,3.74,67.27,64297.0,40970.5,592.5,23326.5,48.8,14.31,13.94,13.75,678463,1534127,53079,6025,567,7523,6265,4223,1741,23,27,0,1937273,0,69.0,1798027,0,36.68,22.9,39.08,23.39,40.82,24.22,36.48,23.04,36.52,16.52,38.68,20.55,39.58,20.91,44.35,24.43,46.34,22.17,45.27,26.55,47.77,23.53,46.31,21.8,47.22,20.0,47.15,15.45,46.09,18.58,40.25,27.85,110735,enb_ue50.conf,7.8,13.82,21.62,0.22,0.39,855588,1666488,855588,15,99.3,12.4,2818101358272,1139808167302,258713732,-1
1787024092.000,2026-08-18T03:34:52.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:52,11.56,17.48,0.0,0.0,3.43,67.54,64297.0,40970.0,592.9,23327.0,48.8,13.96,13.88,13.73,677698,1533060,53085,6057,583,7611,6266,4268,935,0,14,0,1937275,0,69.0,1798019,0,38.2,26.7,40.25,27.65,38.56,26.01,37.55,26.55,36.21,16.29,35.59,22.12,37.55,21.17,42.55,22.22,45.93,24.3,44.35,23.15,46.31,23.18,44.12,25.0,44.58,21.97,46.96,16.74,46.12,17.41,38.2,24.09,110735,enb_ue50.conf,8.13,14.85,22.98,0.23,0.42,855588,1666488,855588,15,99.7,16.6,2818105054656,1139809380825,258714060,-1
1787024095.000,2026-08-18T03:34:55.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:55,12.04,17.52,0.0,0.0,3.57,66.87,64297.0,40971.0,591.8,23326.0,48.8,14.93,14.08,13.79,668174,1521433,53149,6132,571,7644,6260,4217,3096,0,47,0,1937276,0,69.0,1598254,0,36.97,25.37,36.09,27.52,37.08,25.24,32.59,25.94,35.74,19.63,35.95,21.9,34.21,25.57,42.13,22.77,42.31,30.0,42.62,30.05,46.64,27.98,45.75,26.07,44.9,27.03,45.27,22.02,43.98,21.3,36.68,26.42,110735,enb_ue50.conf,10.27,12.74,23.01,0.29,0.36,855588,1666488,855588,15,99.5,12.0,2818109312766,1139810560824,258714376,-1
1787024098.000,2026-08-18T03:34:58.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:34:58,12.4,18.36,0.0,0.0,3.78,65.46,64297.0,40971.0,591.8,23326.0,48.8,14.93,14.08,13.79,668884,1515924,52964,6015,561,7648,6246,4218,2138,0,26,0,1937278,0,69.0,1698138,0,40.08,28.5,37.61,28.44,36.21,27.01,38.59,26.89,35.22,22.27,34.87,25.57,39.92,26.58,44.49,29.95,45.83,27.01,43.93,25.84,46.53,29.17,45.64,29.68,45.71,26.48,47.37,22.97,45.49,21.2,39.75,27.73,110735,enb_ue50.conf,9.54,13.78,23.32,0.27,0.39,855588,1666488,855588,15,100.0,14.8,2818113104751,1139811825789,258714701,-1
1787024101.000,2026-08-18T03:35:01.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:01,11.99,18.32,0.0,0.0,3.83,65.86,64297.0,40969.4,593.3,23327.6,48.8,14.45,13.99,13.77,670296,1520494,53190,6019,577,7634,6250,4191,1833,0,27,0,1937279,0,69.0,2397366,0,38.63,27.98,39.17,26.51,40.08,26.58,37.97,25.69,34.07,21.33,33.33,21.27,37.97,26.11,46.09,25.0,47.76,26.29,45.93,27.65,48.0,31.25,45.68,25.35,46.99,24.32,47.15,21.3,44.77,22.57,40.42,26.73,110735,enb_ue50.conf,9.12,13.33,22.45,0.26,0.38,855588,1666488,855588,15,99.0,10.9,2818116807456,1139813216199,258715014,-1
1787024104.000,2026-08-18T03:35:04.000Z,gnb1,pre,22.39,46.206,50,2026-08-18T03:35:04,11.91,18.09,0.0,0.0,3.56,66.45,64297.0,40971.7,591.0,23325.3,48.8,14.45,13.99,13.77,674731,1521412,52967,6084,570,7536,6225,4239,1590,0,19,0,1937280,0,69.0,1698135,0,39.66,24.06,38.72,23.7,39.66,21.74,39.57,23.08,40.33,18.58,35.06,23.58,37.39,23.77,45.76,27.88,47.3,26.94,44.68,27.03,46.22,25.7,47.54,26.05,42.92,22.77,47.54,18.3,45.3,24.23,40.85,26.58,110735,enb_ue50.conf,8.48,14.13,22.61,0.24,0.4,855588,1666488,855588,15,99.3,12.7,2818120371802,1139814747192,258715331,-1
