epoch_s,datetime_utc,gnb,target_bw_mbps,handover_phase,tti,nof_ues,dl_brate_bps,ul_brate_bps,proc_rmem_pct,proc_rmem_kB,proc_vmem_kB,sys_mem_pct,system_load,thread_count,cpu_0_pct,cpu_1_pct,cpu_2_pct,cpu_3_pct,cpu_4_pct,cpu_5_pct,cpu_6_pct,cpu_7_pct,cpu_8_pct,cpu_9_pct,cpu_10_pct,cpu_11_pct,cpu_12_pct,cpu_13_pct,cpu_14_pct,cpu_15_pct,cpu_16_pct,cpu_17_pct,cpu_18_pct,cpu_19_pct,cpu_20_pct,cpu_21_pct,cpu_22_pct,cpu_23_pct,cpu_24_pct,cpu_25_pct,cpu_26_pct,cpu_27_pct,cpu_28_pct,cpu_29_pct,cpu_30_pct,cpu_31_pct,cpu_mean_pct,cpu_max_pct,cpu_active_cores,gnb_pkg0_watts,gnb_total_watts,nof_ues_on_gnb
1787049907.000,2026-08-18T10:45:07.000Z,gnb1,2,pre,2.02e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,43.0,50.0,36.0,49.0,39.0,48.0,43.0,48.0,37.0,47.0,40.0,49.0,40.0,53.0,41.0,54.0,43.0,53.0,37.0,54.0,41.0,54.0,43.0,53.0,34.0,55.0,39.0,54.0,40.0,49.0,40.0,45.469,55.0,32,22.390,46.206,50
1787049908.000,2026-08-18T10:45:08.000Z,gnb1,20,pre,1.685e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,48.0,41.0,48.0,41.0,47.0,41.0,46.0,36.0,45.0,39.0,45.0,42.0,47.0,39.0,51.0,31.0,52.0,41.0,51.0,40.0,52.0,41.0,52.0,34.0,52.0,40.0,53.0,42.0,51.0,39.0,47.0,28.0,43.812,53.0,32,22.390,46.206,50
1787049909.000,2026-08-18T10:45:09.000Z,gnb1,1,pre,2.13e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,48.0,42.0,49.0,45.0,47.0,44.0,48.0,39.0,48.0,45.0,46.0,44.0,49.0,41.0,53.0,42.0,54.0,38.0,53.0,44.0,53.0,45.0,54.0,42.0,53.0,45.0,54.0,45.0,53.0,37.0,49.0,38.0,46.469,54.0,32,22.390,46.206,50
1787049910.000,2026-08-18T10:45:10.000Z,gnb1,5,pre,1.915e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,40.0,52.0,36.0,50.0,32.0,51.0,38.0,51.0,31.0,49.0,30.0,50.0,37.0,55.0,32.0,55.0,41.0,55.0,36.0,56.0,28.0,55.0,38.0,55.0,28.0,55.0,32.0,55.0,37.0,51.0,35.0,43.625,56.0,32,22.390,46.206,50
1787049910.000,2026-08-18T10:45:10.000Z,gnb1,50,pre,1.58e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,41.0,49.0,35.0,48.0,34.0,47.0,41.0,48.0,42.0,46.0,41.0,48.0,32.0,53.0,42.0,54.0,40.0,54.0,39.0,53.0,38.0,53.0,41.0,53.0,41.0,54.0,42.0,55.0,30.0,50.0,42.0,44.875,55.0,32,22.390,46.206,50
1787049911.000,2026-08-18T10:45:11.000Z,gnb1,10,pre,1.805e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,33.0,49.0,38.0,49.0,29.0,48.0,36.0,50.0,40.0,47.0,39.0,50.0,40.0,54.0,38.0,54.0,37.0,53.0,38.0,53.0,35.0,54.0,34.0,53.0,38.0,54.0,40.0,54.0,39.0,50.0,39.0,44.219,54.0,32,22.390,46.206,50
1787049912.000,2026-08-18T10:45:12.000Z,gnb1,2,pre,2.025e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,43.0,49.0,37.0,50.0,42.0,48.0,41.0,49.0,43.0,47.0,44.0,49.0,40.0,53.0,42.0,54.0,43.0,54.0,33.0,55.0,42.0,53.0,41.0,54.0,42.0,55.0,43.0,54.0,37.0,49.0,41.0,46.125,55.0,32,22.390,46.206,50
1787049913.000,2026-08-18T10:45:13.000Z,gnb1,20,pre,1.69e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,51.0,36.0,51.0,35.0,51.0,40.0,51.0,39.0,49.0,41.0,48.0,39.0,50.0,41.0,53.0,41.0,55.0,35.0,55.0,37.0,55.0,41.0,56.0,40.0,55.0,41.0,55.0,36.0,55.0,41.0,51.0,41.0,45.781,56.0,32,22.390,46.206,50
1787049914.000,2026-08-18T10:45:14.000Z,gnb1,1,pre,2.135e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,49.0,34.0,50.0,40.0,49.0,39.0,48.0,38.0,50.0,38.0,47.0,37.0,49.0,42.0,53.0,33.0,55.0,38.0,54.0,40.0,54.0,39.0,54.0,36.0,54.0,37.0,55.0,40.0,53.0,42.0,50.0,38.0,44.844,55.0,32,22.390,46.206,50
1787049915.000,2026-08-18T10:45:15.000Z,gnb1,5,pre,1.92e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,50.0,32.0,50.0,40.0,49.0,39.0,47.0,32.0,50.0,38.0,48.0,36.0,51.0,29.0,55.0,39.0,54.0,36.0,54.0,40.0,56.0,37.0,53.0,26.0,55.0,39.0,55.0,34.0,56.0,33.0,51.0,39.0,43.844,56.0,32,22.390,46.206,50
1787049915.000,2026-08-18T10:45:15.000Z,gnb1,50,pre,1.585e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,52.0,33.0,51.0,39.0,53.0,43.0,49.0,40.0,52.0,33.0,49.0,37.0,50.0,36.0,56.0,36.0,55.0,30.0,55.0,39.0,57.0,42.0,55.0,39.0,56.0,37.0,56.0,38.0,54.0,34.0,52.0,34.0,45.062,57.0,32,22.390,46.206,50
1787049916.000,2026-08-18T10:45:16.000Z,gnb1,10,pre,1.81e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,36.0,49.0,41.0,48.0,40.0,48.0,40.0,48.0,37.0,46.0,41.0,47.0,40.0,52.0,40.0,54.0,32.0,52.0,41.0,52.0,39.0,53.0,40.0,53.0,38.0,54.0,41.0,52.0,40.0,49.0,40.0,44.75,54.0,32,22.390,46.206,50
1787049917.000,2026-08-18T10:45:17.000Z,gnb1,2,pre,2.03e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,50.0,40.0,50.0,40.0,50.0,39.0,49.0,37.0,50.0,37.0,48.0,35.0,50.0,37.0,53.0,40.0,55.0,41.0,54.0,40.0,55.0,41.0,54.0,35.0,55.0,37.0,55.0,36.0,54.0,34.0,50.0,41.0,45.062,55.0,32,22.390,46.206,50
1787049918.000,2026-08-18T10:45:18.000Z,gnb1,20,pre,1.695e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,49.0,38.0,49.0,37.0,48.0,37.0,49.0,29.0,47.0,24.0,47.0,39.0,48.0,39.0,53.0,40.0,53.0,37.0,52.0,38.0,53.0,37.0,53.0,31.0,53.0,28.0,54.0,40.0,52.0,40.0,50.0,40.0,43.25,54.0,32,22.390,46.206,50
1787049919.000,2026-08-18T10:45:19.000Z,gnb1,1,pre,2.14e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,41.0,50.0,30.0,49.0,37.0,48.0,40.0,49.0,40.0,49.0,41.0,49.0,40.0,54.0,37.0,54.0,41.0,53.0,35.0,54.0,33.0,53.0,40.0,54.0,41.0,55.0,41.0,55.0,40.0,51.0,35.0,44.969,55.0,32,22.390,46.206,50
1787049920.000,2026-08-18T10:45:20.000Z,gnb1,5,pre,1.925e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,51.0,43.0,50.0,36.0,50.0,39.0,49.0,31.0,52.0,42.0,49.0,39.0,50.0,44.0,55.0,41.0,55.0,44.0,55.0,39.0,56.0,34.0,54.0,38.0,56.0,42.0,56.0,40.0,55.0,43.0,51.0,38.0,46.156,56.0,32,22.390,46.206,50
1787049920.000,2026-08-18T10:45:20.000Z,gnb1,50,pre,1.59e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,40.0,48.0,39.0,48.0,35.0,48.0,39.0,48.0,42.0,46.0,37.0,48.0,36.0,52.0,39.0,54.0,39.0,54.0,39.0,53.0,35.0,53.0,38.0,52.0,41.0,53.0,33.0,53.0,38.0,48.0,41.0,44.312,54.0,32,22.390,46.206,50
1787049921.000,2026-08-18T10:45:21.000Z,gnb1,10,pre,1.815e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,50.0,37.0,48.0,34.0,49.0,41.0,49.0,40.0,49.0,41.0,48.0,35.0,49.0,42.0,54.0,39.0,54.0,32.0,54.0,31.0,54.0,41.0,54.0,40.0,54.0,41.0,55.0,38.0,54.0,42.0,50.0,40.0,44.969,55.0,32,22.390,46.206,50
1787049922.000,2026-08-18T10:45:22.000Z,gnb1,2,pre,2.035e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,35.0,50.0,41.0,50.0,44.0,49.0,34.0,50.0,41.0,47.0,41.0,49.0,35.0,54.0,38.0,54.0,40.0,54.0,41.0,54.0,44.0,54.0,39.0,55.0,40.0,56.0,42.0,55.0,39.0,51.0,37.0,45.719,56.0,32,22.390,46.206,50
1787049923.000,2026-08-18T10:45:23.000Z,gnb1,20,pre,1.7e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,48.0,39.0,50.0,42.0,49.0,43.0,49.0,34.0,48.0,41.0,46.0,43.0,49.0,43.0,54.0,33.0,53.0,37.0,54.0,43.0,54.0,42.0,53.0,36.0,53.0,41.0,55.0,43.0,55.0,43.0,51.0,29.0,45.406,55.0,32,22.390,46.206,50
1787049924.000,2026-08-18T10:45:24.000Z,gnb1,1,pre,2.145e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,40.0,50.0,38.0,49.0,38.0,49.0,37.0,48.0,38.0,48.0,33.0,49.0,39.0,53.0,39.0,55.0,40.0,54.0,38.0,54.0,37.0,55.0,39.0,53.0,40.0,55.0,36.0,54.0,40.0,51.0,40.0,44.938,55.0,32,22.390,46.206,50
1787049925.000,2026-08-18T10:45:25.000Z,gnb1,5,pre,1.93e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,42.0,49.0,33.0,49.0,33.0,48.0,33.0,49.0,41.0,47.0,40.0,51.0,42.0,54.0,38.0,54.0,42.0,53.0,35.0,55.0,37.0,55.0,36.0,53.0,41.0,55.0,40.0,54.0,42.0,51.0,34.0,44.844,55.0,32,22.390,46.206,50
1787049925.000,2026-08-18T10:45:25.000Z,gnb1,50,pre,1.595e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,36.0,49.0,39.0,48.0,41.0,48.0,40.0,48.0,43.0,46.0,42.0,47.0,42.0,53.0,42.0,53.0,40.0,53.0,37.0,55.0,41.0,54.0,39.0,53.0,42.0,55.0,43.0,53.0,41.0,49.0,41.0,45.688,55.0,32,22.390,46.206,50
1787049926.000,2026-08-18T10:45:26.000Z,gnb1,10,pre,1.82e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,49.0,42.0,49.0,41.0,50.0,41.0,49.0,41.0,50.0,36.0,46.0,41.0,49.0,35.0,53.0,42.0,53.0,43.0,53.0,39.0,55.0,39.0,53.0,42.0,54.0,39.0,55.0,44.0,53.0,39.0,49.0,43.0,45.844,55.0,32,22.390,46.206,50
1787049927.000,2026-08-18T10:45:27.000Z,gnb1,2,pre,2.04e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,48.0,37.0,48.0,40.0,48.0,33.0,48.0,31.0,49.0,36.0,47.0,40.0,48.0,41.0,52.0,40.0,53.0,38.0,52.0,41.0,54.0,38.0,53.0,36.0,53.0,31.0,54.0,40.0,52.0,40.0,48.0,40.0,44.031,54.0,32,22.390,46.206,50
1787049928.000,2026-08-18T10:45:28.000Z,gnb1,20,pre,1.705e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,51.0,40.0,50.0,40.0,49.0,40.0,50.0,35.0,50.0,36.0,48.0,36.0,50.0,40.0,54.0,41.0,55.0,40.0,55.0,38.0,54.0,39.0,55.0,37.0,55.0,39.0,56.0,32.0,55.0,41.0,52.0,41.0,45.438,56.0,32,22.390,46.206,50
1787049929.000,2026-08-18T10:45:29.000Z,gnb1,1,pre,2.15e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,49.0,39.0,49.0,43.0,49.0,41.0,50.0,44.0,49.0,44.0,47.0,43.0,48.0,43.0,54.0,39.0,53.0,36.0,53.0,42.0,54.0,37.0,54.0,44.0,54.0,44.0,55.0,44.0,53.0,43.0,50.0,42.0,46.531,55.0,32,22.390,46.206,50
1787049930.000,2026-08-18T10:45:30.000Z,gnb1,5,pre,1.935e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,48.0,34.0,49.0,38.0,49.0,41.0,48.0,38.0,48.0,42.0,46.0,42.0,49.0,32.0,53.0,42.0,54.0,35.0,52.0,33.0,54.0,38.0,54.0,41.0,54.0,42.0,55.0,42.0,54.0,37.0,49.0,43.0,44.875,55.0,32,22.390,46.206,50
1787049930.000,2026-08-18T10:45:30.000Z,gnb1,50,pre,1.6e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,47.0,38.0,48.0,41.0,48.0,30.0,47.0,39.0,47.0,38.0,47.0,41.0,47.0,40.0,53.0,38.0,52.0,40.0,52.0,41.0,53.0,34.0,53.0,37.0,52.0,39.0,53.0,42.0,53.0,38.0,49.0,33.0,44.062,53.0,32,22.390,46.206,50
1787049931.000,2026-08-18T10:45:31.000Z,gnb1,10,pre,1.825e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,43.0,50.0,41.0,49.0,44.0,49.0,44.0,49.0,42.0,45.0,44.0,49.0,39.0,52.0,43.0,52.0,43.0,54.0,38.0,54.0,44.0,54.0,44.0,53.0,37.0,54.0,43.0,53.0,41.0,50.0,44.0,46.562,54.0,32,22.390,46.206,50
1787049932.000,2026-08-18T10:45:32.000Z,gnb1,2,pre,2.045e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,48.0,39.0,48.0,40.0,48.0,38.0,47.0,40.0,48.0,41.0,46.0,40.0,48.0,37.0,53.0,38.0,53.0,38.0,52.0,40.0,53.0,38.0,52.0,41.0,53.0,40.0,53.0,39.0,52.0,30.0,48.0,34.0,44.219,53.0,32,22.390,46.206,50
1787049933.000,2026-08-18T10:45:33.000Z,gnb1,20,pre,1.71e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,37.0,49.0,39.0,49.0,42.0,49.0,40.0,48.0,36.0,47.0,41.0,49.0,39.0,55.0,34.0,54.0,39.0,53.0,37.0,54.0,43.0,55.0,41.0,55.0,39.0,54.0,41.0,54.0,38.0,50.0,33.0,45.125,55.0,32,22.390,46.206,50
1787049934.000,2026-08-18T10:45:34.000Z,gnb1,1,pre,2.155e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,41.0,50.0,44.0,50.0,43.0,50.0,37.0,51.0,34.0,48.0,42.0,50.0,43.0,54.0,42.0,54.0,39.0,54.0,44.0,56.0,43.0,55.0,41.0,56.0,34.0,55.0,39.0,55.0,43.0,51.0,44.0,46.625,56.0,32,22.390,46.206,50
1787049935.000,2026-08-18T10:45:35.000Z,gnb1,5,pre,1.94e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,48.0,39.0,48.0,45.0,47.0,43.0,46.0,44.0,46.0,44.0,45.0,38.0,46.0,43.0,52.0,36.0,51.0,41.0,51.0,45.0,53.0,45.0,52.0,44.0,52.0,45.0,53.0,42.0,52.0,43.0,49.0,41.0,45.906,53.0,32,22.390,46.206,50
1787049935.000,2026-08-18T10:45:35.000Z,gnb1,50,pre,1.605e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,49.0,38.0,48.0,35.0,48.0,40.0,47.0,39.0,49.0,38.0,48.0,33.0,48.0,36.0,52.0,38.0,52.0,37.0,52.0,36.0,52.0,39.0,53.0,40.0,53.0,38.0,53.0,36.0,53.0,30.0,48.0,39.0,43.656,53.0,32,22.390,46.206,50
1787049936.000,2026-08-18T10:45:36.000Z,gnb1,10,pre,1.83e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,43.0,49.0,42.0,49.0,41.0,49.0,39.0,49.0,34.0,46.0,44.0,49.0,42.0,52.0,41.0,54.0,42.0,54.0,42.0,54.0,38.0,55.0,40.0,54.0,37.0,53.0,44.0,54.0,42.0,48.0,43.0,46.0,55.0,32,22.390,46.206,50
1787049937.000,2026-08-18T10:45:37.000Z,gnb1,2,pre,2.05e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,47.0,46.0,46.0,47.0,47.0,44.0,47.0,45.0,47.0,46.0,46.0,40.0,46.0,42.0,47.0,45.0,51.0,46.0,53.0,46.0,53.0,39.0,52.0,46.0,54.0,45.0,54.0,37.0,52.0,44.0,43.0,45.0,46.5,54.0,32,22.390,46.206,50
1787049938.000,2026-08-18T10:45:38.000Z,gnb1,20,pre,1.715e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,38.0,50.0,43.0,50.0,38.0,49.0,37.0,47.0,43.0,49.0,39.0,49.0,42.0,53.0,43.0,54.0,36.0,54.0,41.0,55.0,34.0,55.0,40.0,52.0,44.0,55.0,41.0,54.0,42.0,50.0,43.0,45.906,55.0,32,22.390,46.206,50
1787049939.000,2026-08-18T10:45:39.000Z,gnb1,1,pre,2.16e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,47.0,37.0,47.0,42.0,47.0,42.0,48.0,41.0,47.0,41.0,47.0,40.0,50.0,36.0,54.0,42.0,54.0,35.0,51.0,43.0,54.0,42.0,53.0,41.0,52.0,41.0,54.0,40.0,55.0,39.0,50.0,43.0,45.469,55.0,32,22.390,46.206,50
1787049940.000,2026-08-18T10:45:40.000Z,gnb1,5,pre,1.945e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,39.0,50.0,41.0,48.0,42.0,47.0,41.0,49.0,42.0,46.0,38.0,48.0,42.0,53.0,41.0,54.0,34.0,54.0,40.0,54.0,41.0,54.0,41.0,54.0,42.0,53.0,37.0,54.0,42.0,49.0,41.0,45.625,54.0,32,22.390,46.206,50
1787049940.000,2026-08-18T10:45:40.000Z,gnb1,50,pre,1.61e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,41.0,49.0,43.0,49.0,42.0,47.0,42.0,48.0,41.0,47.0,34.0,47.0,39.0,54.0,40.0,53.0,42.0,53.0,42.0,53.0,44.0,52.0,42.0,53.0,41.0,54.0,38.0,53.0,37.0,50.0,38.0,45.531,54.0,32,22.390,46.206,50
1787049941.000,2026-08-18T10:45:41.000Z,gnb1,10,pre,1.835e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,37.0,49.0,38.0,50.0,39.0,49.0,38.0,50.0,38.0,48.0,34.0,50.0,35.0,54.0,40.0,55.0,36.0,54.0,39.0,55.0,39.0,54.0,38.0,54.0,37.0,54.0,29.0,53.0,29.0,50.0,40.0,44.219,55.0,32,22.390,46.206,50
1787049942.000,2026-08-18T10:45:42.000Z,gnb1,2,pre,2.055e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,43.0,48.0,44.0,47.0,38.0,48.0,40.0,48.0,39.0,45.0,39.0,48.0,43.0,51.0,44.0,52.0,44.0,52.0,43.0,52.0,41.0,54.0,40.0,53.0,37.0,54.0,41.0,52.0,44.0,49.0,44.0,45.812,54.0,32,22.390,46.206,50
1787049943.000,2026-08-18T10:45:43.000Z,gnb1,20,pre,1.72e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,50.0,44.0,49.0,42.0,48.0,42.0,48.0,40.0,48.0,34.0,47.0,41.0,50.0,34.0,55.0,41.0,55.0,43.0,53.0,43.0,53.0,41.0,53.0,41.0,53.0,31.0,54.0,41.0,54.0,34.0,50.0,42.0,45.438,55.0,32,22.390,46.206,50
1787049944.000,2026-08-18T10:45:44.000Z,gnb1,1,pre,2.165e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,48.0,42.0,49.0,42.0,47.0,33.0,47.0,41.0,47.0,41.0,46.0,41.0,49.0,39.0,53.0,41.0,52.0,43.0,53.0,41.0,53.0,38.0,53.0,41.0,53.0,42.0,54.0,40.0,54.0,35.0,49.0,41.0,45.25,54.0,32,22.390,46.206,50
1787049945.000,2026-08-18T10:45:45.000Z,gnb1,5,pre,1.95e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,41.0,50.0,37.0,49.0,42.0,49.0,39.0,49.0,29.0,46.0,42.0,48.0,42.0,54.0,42.0,54.0,42.0,54.0,35.0,54.0,42.0,53.0,40.0,55.0,33.0,55.0,42.0,53.0,42.0,50.0,42.0,45.438,55.0,32,22.390,46.206,50
1787049945.000,2026-08-18T10:45:45.000Z,gnb1,50,pre,1.615e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,49.0,42.0,48.0,41.0,47.0,40.0,48.0,40.0,48.0,42.0,47.0,39.0,48.0,41.0,52.0,42.0,54.0,41.0,53.0,42.0,53.0,36.0,52.0,37.0,54.0,42.0,55.0,35.0,53.0,42.0,49.0,42.0,45.438,55.0,32,22.390,46.206,50
1787049946.000,2026-08-18T10:45:46.000Z,gnb1,10,pre,1.84e+06,1,0.0,0.0,1.3,855588,1666488,97,0.66,15,48.0,28.0,48.0,36.0,47.0,33.0,48.0,40.0,49.0,39.0,46.0,36.0,46.0,39.0,52.0,39.0,52.0,32.0,51.0,37.0,53.0,29.0,53.0,40.0,53.0,39.0,52.0,34.0,52.0,39.0,47.0,40.0,43.031,53.0,32,22.390,46.206,50
1787049947.000,2026-08-18T10:45:47.000Z,gnb1,2,pre,2.06e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,41.0,50.0,40.0,49.0,39.0,46.0,42.0,48.0,41.0,47.0,41.0,46.0,41.0,54.0,34.0,54.0,41.0,53.0,40.0,53.0,37.0,52.0,42.0,52.0,41.0,53.0,41.0,52.0,41.0,50.0,28.0,44.938,54.0,32,22.390,46.206,50
1787049948.000,2026-08-18T10:45:48.000Z,gnb1,20,pre,1.725e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,50.0,39.0,50.0,42.0,49.0,40.0,49.0,37.0,49.0,41.0,46.0,35.0,48.0,35.0,54.0,40.0,54.0,35.0,55.0,41.0,54.0,40.0,53.0,39.0,54.0,40.0,54.0,32.0,54.0,35.0,51.0,41.0,44.875,55.0,32,22.390,46.206,50
1787049949.000,2026-08-18T10:45:49.000Z,gnb1,1,pre,2.17e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,50.0,36.0,49.0,42.0,49.0,42.0,48.0,41.0,48.0,42.0,47.0,43.0,48.0,38.0,53.0,41.0,54.0,39.0,53.0,42.0,53.0,41.0,54.0,40.0,53.0,42.0,54.0,42.0,54.0,40.0,50.0,41.0,45.906,54.0,32,22.390,46.206,50
1787049950.000,2026-08-18T10:45:50.000Z,gnb1,5,pre,1.955e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,47.0,40.0,47.0,42.0,47.0,33.0,46.0,46.0,46.0,44.0,44.0,40.0,47.0,42.0,48.0,40.0,52.0,38.0,51.0,42.0,52.0,36.0,52.0,45.0,52.0,43.0,52.0,39.0,52.0,41.0,44.0,34.0,44.5,52.0,32,22.390,46.206,50
1787049950.000,2026-08-18T10:45:50.000Z,gnb1,50,pre,1.62e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,48.0,36.0,49.0,39.0,50.0,42.0,48.0,40.0,49.0,41.0,46.0,39.0,48.0,33.0,54.0,33.0,53.0,39.0,54.0,40.0,54.0,41.0,53.0,41.0,54.0,41.0,55.0,40.0,52.0,35.0,49.0,37.0,44.781,55.0,32,22.390,46.206,50
1787049951.000,2026-08-18T10:45:51.000Z,gnb1,10,pre,1.845e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,40.0,48.0,39.0,49.0,39.0,47.0,37.0,48.0,40.0,47.0,39.0,48.0,40.0,53.0,29.0,54.0,39.0,54.0,38.0,53.0,40.0,52.0,31.0,53.0,40.0,54.0,39.0,53.0,39.0,50.0,34.0,44.219,54.0,32,22.390,46.206,50
1787049952.000,2026-08-18T10:45:52.000Z,gnb1,2,pre,2.065e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,42.0,43.0,45.0,43.0,44.0,43.0,45.0,44.0,46.0,43.0,44.0,44.0,45.0,42.0,50.0,29.0,46.0,43.0,49.0,43.0,50.0,43.0,52.0,43.0,51.0,43.0,51.0,43.0,51.0,42.0,46.0,34.0,44.438,52.0,32,22.390,46.206,50
1787049953.000,2026-08-18T10:45:53.000Z,gnb1,20,pre,1.73e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,47.0,34.0,49.0,41.0,49.0,37.0,50.0,41.0,48.0,42.0,46.0,41.0,48.0,41.0,53.0,39.0,53.0,32.0,53.0,40.0,54.0,33.0,54.0,41.0,54.0,41.0,54.0,41.0,53.0,41.0,48.0,34.0,44.75,54.0,32,22.390,46.206,50
1787049954.000,2026-08-18T10:45:54.000Z,gnb1,1,pre,2.175e+06,1,0.0,0.0,1.3,855588,1666488,97,0.78,15,48.0,38.0,48.0,45.0,47.0,43.0,46.0,45.0,49.0,43.0,46.0,39.0,49.0,40.0,52.0,44.0,54.0,42.0,53.0,44.0,53.0,43.0,53.0,44.0,53.0,42.0,53.0,41.0,53.0,42.0,49.0,44.0,46.406,54.0,32,22.390,46.206,50
1787049955.000,2026-08-18T10:45:55.000Z,gnb1,5,pre,1.96e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,44.0,50.0,43.0,49.0,42.0,49.0,41.0,49.0,38.0,46.0,38.0,48.0,42.0,54.0,35.0,54.0,44.0,55.0,43.0,54.0,42.0,54.0,41.0,54.0,34.0,53.0,34.0,52.0,41.0,49.0,38.0,45.594,55.0,32,22.390,46.206,50
1787049955.000,2026-08-18T10:45:55.000Z,gnb1,50,pre,1.625e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,49.0,35.0,48.0,34.0,50.0,42.0,48.0,42.0,49.0,41.0,46.0,38.0,47.0,38.0,53.0,42.0,53.0,33.0,53.0,30.0,53.0,42.0,53.0,41.0,53.0,40.0,54.0,36.0,52.0,39.0,49.0,42.0,44.531,54.0,32,22.390,46.206,50
1787049956.000,2026-08-18T10:45:56.000Z,gnb1,10,pre,1.85e+06,1,0.0,0.0,1.3,855588,1666488,97,0.75,15,50.0,41.0,49.0,38.0,50.0,33.0,49.0,38.0,50.0,39.0,48.0,39.0,49.0,41.0,54.0,38.0,54.0,42.0,54.0,33.0,54.0,38.0,53.0,37.0,54.0,40.0,54.0,40.0,55.0,41.0,51.0,40.0,45.188,55.0,32,22.390,46.206,50
1787049957.000,2026-08-18T10:45:57.000Z,gnb1,2,pre,2.07e+06,1,0.0,0.0,1.3,855588,1666488,97,0.69,15,49.0,41.0,50.0,42.0,48.0,41.0,48.0,31.0,50.0,40.0,47.0,37.0,49.0,39.0,54.0,38.0,54.0,41.0,54.0,41.0,55.0,40.0,53.0,37.0,55.0,41.0,54.0,38.0,54.0,37.0,51.0,38.0,45.219,55.0,32,22.390,46.206,50
1787049958.000,2026-08-18T10:45:58.000Z,gnb1,20,pre,1.735e+06,1,0.0,0.0,1.3,855588,1666488,97,0.72,15,48.0,44.0,48.0,44.0,47.0,45.0,47.0,39.0,47.0,39.0,46.0,43.0,49.0,42.0,52.0,37.0,52.0,44.0,52.0,43.0,52.0,45.0,52.0,41.0,51.0,35.0,53.0,43.0,53.0,43.0,48.0,39.0,45.719,53.0,32,22.390,46.206,50
