ue_id,gnb,timestamp,tti,event,rnti,pdsch_nof_prb,pdsch_tbs,pdsch_mcs,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_tbs,pusch_mod,pusch_snr,pusch_proc_us,pucch_snr,pucch_cqi,pucch_f,phr_val,bsr_val
51,gnb2,2026-08-19T09:59:12.321686,1908,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.352915,1909,PUSCH,0x46,,,,,2,7,501,4,114.3,190,,,,,
51,gnb2,2026-08-19T09:59:12.353386,1909,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.420934,1910,PUSCH,0x46,,,,,2,4,269,4,117.9,131,,,,,
51,gnb2,2026-08-19T09:59:12.421206,1910,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.460914,1911,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.497740,1912,PUSCH,0x46,,,,,2,7,437,4,114.2,89,,,,,
51,gnb2,2026-08-19T09:59:12.497992,1912,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.531152,1913,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.564145,1914,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.596008,1915,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.650307,1916,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.693301,1917,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.732176,1918,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.765280,1919,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.797673,1920,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.853858,1921,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
51,gnb2,2026-08-19T09:59:12.854120,1921,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.898381,1922,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.940259,1923,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:12.982762,1924,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.029484,1925,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.082187,1926,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.123781,1927,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.161909,1928,PUSCH,0x46,,,,,2,8,517,4,111.4,172,,,,,
51,gnb2,2026-08-19T09:59:13.162199,1928,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.203794,1929,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.239553,1930,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.282936,1931,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.326564,1932,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.384155,1933,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.468975,1934,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.526267,1935,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.574153,1936,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.619561,1937,PUSCH,0x46,,,,,2,35,2292,4,108.1,428,,,,,
51,gnb2,2026-08-19T09:59:13.619816,1937,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.684847,1938,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.763298,1939,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.832323,1940,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.891307,1941,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:13.946568,1942,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.018054,1943,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.103606,1944,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.164509,1945,PUSCH,0x46,,,,,2,35,2292,4,108.1,323,,,,,
51,gnb2,2026-08-19T09:59:14.164516,1945,PHR,,,,,,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.164772,1945,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.216526,1946,PUSCH,0x46,,,,,2,1,97,4,118.0,82,,,,,
51,gnb2,2026-08-19T09:59:14.216796,1946,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.298185,1947,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.356585,1948,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.408505,1949,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.452850,1950,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.494943,1951,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.531390,1952,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.567665,1953,PUSCH,0x46,,,,,2,35,2292,4,108.1,334,,,,,
51,gnb2,2026-08-19T09:59:14.567977,1953,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.603500,1954,PUSCH,0x46,,,,,2,5,373,4,117.9,116,,,,,
51,gnb2,2026-08-19T09:59:14.603766,1954,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.645615,1955,PUSCH,0x46,,,,,2,3,249,4,117.9,50,,,,,
51,gnb2,2026-08-19T09:59:14.645862,1955,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.683853,1956,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.725252,1957,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.765520,1958,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.797039,1959,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.823029,1960,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.854203,1961,PUSCH,0x46,,,,,10,35,2292,4,108.3,348,,,,,
51,gnb2,2026-08-19T09:59:14.854483,1961,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.881534,1962,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.913981,1963,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:14.945581,1964,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.008173,1965,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.051516,1966,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.090973,1967,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.132521,1968,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.173037,1969,PUSCH,0x46,,,,,2,8,517,4,111.4,89,,,,,
51,gnb2,2026-08-19T09:59:15.173286,1969,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.215763,1970,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.246230,1971,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.281077,1972,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.313367,1973,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.340940,1974,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.375584,1975,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.406709,1976,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.476801,1977,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.553144,1978,PUSCH,0x46,,,,,2,7,389,4,114.2,99,,,,,
51,gnb2,2026-08-19T09:59:15.553393,1978,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.626975,1979,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.677428,1980,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.726800,1981,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.791741,1982,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.835974,1983,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.885336,1984,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.920012,1985,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.956848,1986,PUSCH,0x46,,,,,2,7,389,4,114.2,92,,,,,
51,gnb2,2026-08-19T09:59:15.957147,1986,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:15.995000,1987,PUSCH,0x46,,,,,2,4,249,4,117.9,63,,,,,
51,gnb2,2026-08-19T09:59:15.995279,1987,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.028666,1988,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.061581,1989,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.091329,1990,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.125219,1991,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.167637,1992,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.205422,1993,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.241839,1994,PUSCH,0x46,,,,,2,7,389,4,114.3,83,,,,,
51,gnb2,2026-08-19T09:59:16.242116,1994,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.273291,1995,PUSCH,0x46,,,,,2,8,517,4,111.4,105,,,,,
51,gnb2,2026-08-19T09:59:16.273392,1995,PHR,,,,,,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.273598,1995,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.306430,1996,PUSCH,0x46,,,,,2,3,249,4,117.9,72,,,,,
51,gnb2,2026-08-19T09:59:16.306733,1996,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.340547,1997,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.373436,1998,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.408836,1999,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.452348,2000,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.496993,2001,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
51,gnb2,2026-08-19T09:59:16.497455,2001,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.540454,2002,PUSCH,0x46,,,,,2,7,389,4,114.2,90,,,,,
51,gnb2,2026-08-19T09:59:16.540724,2002,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.584376,2003,PUSCH,0x46,,,,,2,35,2292,4,108.1,485,,,,,
51,gnb2,2026-08-19T09:59:16.584636,2003,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.627248,2004,PUSCH,0x46,,,,,2,7,501,4,114.3,111,,,,,
51,gnb2,2026-08-19T09:59:16.627577,2004,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.667880,2005,PUSCH,0x46,,,,,2,4,269,4,117.9,67,,,,,
51,gnb2,2026-08-19T09:59:16.668135,2005,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.726526,2006,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.773535,2007,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.818777,2008,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.853054,2009,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.890393,2010,PUSCH,0x46,,,,,2,7,389,4,114.2,109,,,,,
51,gnb2,2026-08-19T09:59:16.890763,2010,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.935738,2011,PUSCH,0x46,,,,,10,35,2385,4,108.3,372,,,,,
51,gnb2,2026-08-19T09:59:16.936005,2011,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.969483,2012,PUSCH,0x46,,,,,2,14,935,4,107.4,224,,,,,
51,gnb2,2026-08-19T09:59:16.969766,2012,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:16.999843,2013,PUSCH,0x46,,,,,2,7,501,4,114.2,85,,,,,
51,gnb2,2026-08-19T09:59:17.000087,2013,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.034075,2014,PUSCH,0x46,,,,,2,4,249,4,117.9,70,,,,,
51,gnb2,2026-08-19T09:59:17.034329,2014,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.078723,2015,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.117849,2016,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.162449,2017,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.191478,2018,PUSCH,0x46,,,,,2,7,389,4,114.2,124,,,,,
51,gnb2,2026-08-19T09:59:17.191774,2018,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.223636,2019,PUSCH,0x46,,,,,2,44,2865,4,109.0,432,,,,,
51,gnb2,2026-08-19T09:59:17.223890,2019,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.252380,2020,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.283018,2021,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.314015,2022,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.349849,2023,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.380274,2024,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.407495,2025,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.431995,2026,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.456242,2027,PUSCH,0x46,,,,,2,1,75,4,118.0,54,,,,,
51,gnb2,2026-08-19T09:59:17.456515,2027,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.507856,2028,PUSCH,0x46,,,,,2,7,437,4,114.2,100,,,,,
51,gnb2,2026-08-19T09:59:17.508150,2028,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.541250,2029,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.572506,2030,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.599538,2031,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.629318,2032,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.653698,2033,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.680035,2034,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.705699,2035,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.732747,2036,PUSCH,0x46,,,,,2,14,871,4,107.4,150,,,,,
51,gnb2,2026-08-19T09:59:17.733037,2036,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.753222,2037,PUSCH,0x46,,,,,2,3,217,4,118.0,66,,,,,
51,gnb2,2026-08-19T09:59:17.753477,2037,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.777522,2038,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.796097,2039,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.820810,2040,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.840486,2041,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
51,gnb2,2026-08-19T09:59:17.840730,2041,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.862382,2042,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.885378,2043,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.919003,2044,PUSCH,0x46,,,,,2,14,871,4,107.4,166,,,,,
51,gnb2,2026-08-19T09:59:17.919313,2044,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.950227,2045,PUSCH,0x46,,,,,2,7,501,4,114.3,154,,,,,
51,gnb2,2026-08-19T09:59:17.950239,2045,PHR,,,,,,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.950543,2045,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:17.981735,2046,PUSCH,0x46,,,,,2,3,233,4,117.9,69,,,,,
51,gnb2,2026-08-19T09:59:17.981999,2046,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.012762,2047,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.041030,2048,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.070585,2049,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.092187,2050,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.114887,2051,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.138393,2052,PUSCH,0x46,,,,,2,14,871,4,107.4,166,,,,,
51,gnb2,2026-08-19T09:59:18.138678,2052,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.161434,2053,PUSCH,0x46,,,,,2,14,807,4,107.4,169,,,,,
51,gnb2,2026-08-19T09:59:18.161684,2053,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.202896,2054,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.235153,2055,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.268212,2056,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.303361,2057,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.344163,2058,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.372462,2059,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.405963,2060,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.439383,2061,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.696513,2062,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.735469,2063,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.775379,2064,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.819316,2065,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.869487,2066,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:18.948721,2067,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.016886,2068,PUSCH,0x46,,,,,2,8,517,4,111.4,102,,,,,
51,gnb2,2026-08-19T09:59:19.017126,2068,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.069649,2069,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.122024,2070,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.171099,2071,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.214278,2072,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.255757,2073,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.298481,2074,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.333275,2075,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.366528,2076,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.450606,2077,PUSCH,0x46,,,,,2,17,1143,4,106.8,278,,,,,
51,gnb2,2026-08-19T09:59:19.450861,2077,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.494615,2078,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.534721,2079,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.575757,2080,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.607322,2081,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
51,gnb2,2026-08-19T09:59:19.607580,2081,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.649005,2082,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.693162,2083,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.763629,2084,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.811803,2085,PUSCH,0x46,,,,,2,17,1143,4,106.8,167,,,,,
51,gnb2,2026-08-19T09:59:19.812068,2085,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.847902,2086,PUSCH,0x46,,,,,2,11,693,4,108.5,167,,,,,
51,gnb2,2026-08-19T09:59:19.848219,2086,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.892058,2087,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.928975,2088,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.959442,2089,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:19.992997,2090,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.025947,2091,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.059084,2092,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.103224,2093,PUSCH,0x46,,,,,2,17,1143,4,106.8,180,,,,,
51,gnb2,2026-08-19T09:59:20.103518,2093,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.142824,2094,PUSCH,0x46,,,,,2,14,935,4,107.4,168,,,,,
51,gnb2,2026-08-19T09:59:20.143108,2094,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.184791,2095,PUSCH,0x46,,,,,2,4,269,4,117.9,64,,,,,
51,gnb2,2026-08-19T09:59:20.184841,2095,PHR,,,,,,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.185054,2095,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.239308,2096,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.288665,2097,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.329677,2098,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
51,gnb2,2026-08-19T09:59:20.372472,2099,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
